id,Status,Date_Of_Birth,Monthly_Income,Employment_Length,State,Interest_Rate,FICO_Range,Default
90687,accepted,1988-22-11,4853.33,2008-01,MN,13.11,720-724,0.0
94192,accepted,1993-23-12,4166.67,2014-04,OR,10.16,710-714,0.0
28201,accepted,1991-02-10,6666.67,2011-05,CT,8.49,715-719,0.0
61831,accepted,1979-29-06,4250.0,2010-10,NY,6.03,755-759,0.0
29670,accepted,1991-30-08,5416.67,2014-09,CA,7.49,740-744,0.0
97560,accepted,1988-01-06,10000.0,2015-02,MI,17.27,705-709,0.0
47488,accepted,1988-17-04,2740.5,2006-08,FL,6.03,780-784,0.0
30840,accepted,1986-22-10,3750.0,2015-12,IL,15.99,700-704,0.0
1392,accepted,1992-20-04,7750.0,2013-05,TX,11.78,705-709,0.0
16291,accepted,1990-15-12,4500.0,2011-09,NY,15.95,665-669,0.0
18629,accepted,1989-30-04,9583.33,2013-03,OH,6.54,755-759,0.0
53465,accepted,1986-30-03,2458.33,2006-09,FL,12.12,695-699,0.0
28315,accepted,1995-28-11,2750.0,2014-11,NJ,16.89,675-679,0.0
32866,accepted,1984-26-07,4166.67,2011-08,MD,16.77,685-689,0.0
41589,accepted,1979-23-09,6000.0,2011-09,CO,19.91,680-684,0.0
12951,accepted,1982-18-06,4008.33,2008-04,NY,16.82,660-664,0.0
44836,pending,1995-06-05,5416.67,2013-07,FL,18.55,670-674,
99297,accepted,1983-05-02,5416.67,2006-05,NM,14.33,710-714,0.0
32654,pending,1988-27-07,9288.33,2013-06,GA,11.71,705-709,
62778,accepted,1983-09-01,6333.33,2015-05,CA,7.90,720-724,0.0
87968,accepted,1983-24-02,3333.33,2008-12,GA,14.33,725-729,0.0
78588,pending,1991-24-08,3750.0,2010-10,KS,7.90,725-729,
9349,pending,1983-20-04,3200.0,2013-10,TX,10.99,700-704,
81785,pending,1981-25-02,5833.33,2007-12,NC,19.72,695-699,
12788,accepted,1990-30-12,17500.0,2011-07,NY,15.58,700-704,0.0
13412,pending,1983-24-05,12500.0,2009-08,HI,17.93,670-674,
39115,pending,1982-08-11,6996.17,2006-04,NJ,8.90,700-704,
92536,accepted,1986-19-02,4583.33,2006-02,MO,17.27,680-684,0.0
45047,accepted,1986-26-05,2883.33,2012-02,SC,7.90,725-729,0.0
63234,accepted,1987-17-12,2500.0,2015-08,PA,14.33,670-674,0.0
90756,accepted,1980-23-02,5416.67,2006-11,IL,15.80,680-684,0.0
59014,accepted,1994-22-10,3750.0,2012-10,MA,10.74,720-724,0.0
3648,accepted,1995-04-08,7083.33,2014-04,AZ,11.58,700-704,0.0
21477,accepted,1976-17-01,6250.0,2006-09,GA,19.74,700-704,0.0
16057,accepted,1985-28-08,5916.67,2009-08,CA,14.46,690-694,0.0
50389,accepted,1983-22-09,7833.33,2011-04,MO,21.97,685-689,1.0
32310,pending,1987-21-01,7166.67,2012-03,PA,20.30,690-694,
83265,accepted,1987-08-12,3750.0,2013-01,NV,13.11,680-684,0.0
70270,accepted,1988-04-07,4333.33,2014-08,TX,17.77,670-674,0.0
54267,accepted,1981-17-08,4154.17,2012-08,TX,8.90,715-719,0.0
47705,accepted,1988-06-01,3666.67,2006-01,IL,6.62,745-749,0.0
48560,accepted,1983-13-07,1833.33,2006-11,NJ,12.12,685-689,0.0
56604,accepted,1976-02-02,10000.0,2006-10,TX,14.65,680-684,0.0
54487,pending,1985-08-06,102750.0,2006-05,NY,7.62,805-809,
27575,pending,1983-01-06,9083.33,2006-05,MO,6.99,810-814,
69095,accepted,1991-12-06,1750.0,2012-08,FL,7.62,725-729,0.0
9261,accepted,1983-01-11,3010.0,2015-10,AZ,14.22,670-674,1.0
88031,pending,1985-25-11,3333.33,2015-02,TX,14.09,685-689,
73881,accepted,1978-30-04,5416.67,2006-11,CA,14.09,740-744,0.0
62753,accepted,1976-15-03,3833.33,2006-01,FL,15.80,665-669,0.0
88040,accepted,1984-10-12,12750.0,2006-12,FL,6.03,805-809,0.0
65110,accepted,1982-07-01,4333.33,2012-11,MN,14.33,675-679,0.0
4587,accepted,1981-14-06,2773.33,2011-01,CT,13.92,680-684,0.0
93766,pending,1979-02-10,11250.0,2006-08,CA,7.62,730-734,
83592,accepted,1988-12-03,10166.67,2012-02,TX,21.98,680-684,0.0
2805,accepted,1993-09-11,3466.67,2014-06,OK,15.05,660-664,0.0
70589,accepted,1974-24-12,4166.67,2006-08,CA,12.12,680-684,0.0
21690,accepted,1981-02-04,3664.25,2006-03,OH,5.42,775-779,0.0
29803,accepted,1991-25-03,5833.33,2013-06,CA,6.99,790-794,0.0
87162,accepted,1987-14-03,8937.5,2014-11,NY,18.49,675-679,1.0
70443,accepted,1983-24-07,5000.0,2013-09,CA,14.33,740-744,0.0
28432,accepted,1982-14-03,4400.0,2012-09,LA,18.79,680-684,1.0
13712,accepted,1992-27-05,4200.0,2013-02,MA,10.38,715-719,0.0
84889,accepted,1981-05-11,7750.0,2006-12,MA,15.31,670-674,0.0
40381,pending,1989-18-05,5208.33,2012-11,MA,6.03,760-764,
39867,accepted,1989-30-03,5800.0,2013-12,NJ,11.71,710-714,0.0
75600,accepted,1983-16-10,6250.0,2006-04,NC,7.90,705-709,0.0
27623,accepted,1984-24-10,2500.0,2013-03,PA,10.99,705-709,0.0
69389,accepted,1979-02-07,3119.92,2011-11,TX,16.29,670-674,0.0
35351,accepted,1992-28-06,9583.33,2014-12,CA,12.69,705-709,0.0
29981,accepted,1987-16-02,5583.33,2006-05,CA,10.99,695-699,0.0
74258,pending,1984-20-12,5075.0,2013-11,TX,15.80,690-694,
3209,pending,1985-28-04,3000.0,2015-08,GA,9.63,750-754,
1364,accepted,1983-26-12,2500.0,2012-10,OR,11.78,690-694,0.0
68023,accepted,1984-09-02,6500.0,2010-06,AZ,7.90,725-729,0.0
64660,accepted,1992-13-01,5000.0,2012-11,TX,22.95,670-674,1.0
59812,accepted,1993-30-10,4248.33,2015-11,FL,14.09,680-684,0.0
14213,accepted,1984-13-01,3778.67,2006-08,TX,7.88,745-749,0.0
34627,accepted,1983-15-12,1600.0,2015-02,CA,12.69,730-734,0.0
55924,accepted,1992-01-09,6800.0,2014-12,WA,19.22,670-674,0.0
103315,accepted,1980-12-03,2000.0,,FL,12.87,705-709,1.0
22700,pending,1988-01-07,2208.33,2013-08,FL,7.29,725-729,
51163,accepted,1986-23-07,5208.33,2006-04,IL,7.90,755-759,0.0
27554,accepted,1977-24-03,4425.17,2006-04,GA,8.49,780-784,0.0
34472,accepted,1990-07-07,4500.0,2015-05,NY,12.69,730-734,0.0
93022,pending,1990-11-05,19166.67,2011-08,NH,17.27,705-709,
49403,accepted,1987-12-05,4583.33,2006-01,VA,24.20,665-669,1.0
78078,accepted,1985-01-10,5416.67,2007-03,CA,15.80,670-674,0.0
14052,accepted,1991-20-01,3090.5,2009-11,FL,7.88,735-739,0.0
44471,accepted,1982-19-07,7250.0,2010-02,NY,13.11,740-744,0.0
76696,accepted,1984-04-06,1280.0,2015-11,TX,11.14,690-694,1.0
7518,accepted,1987-25-09,3416.67,2006-11,FL,14.96,685-689,0.0
37177,accepted,1982-27-10,5000.0,2006-06,CA,15.96,705-709,0.0
93253,accepted,1992-23-07,4000.0,2010-09,NM,11.14,715-719,0.0
55625,accepted,1980-22-04,4166.67,2006-07,AL,10.74,760-764,0.0
55934,accepted,1987-23-07,2000.0,2006-05,CA,13.67,675-679,0.0
50756,accepted,1982-13-11,8750.0,2007-10,TX,12.12,715-719,0.0
90712,accepted,1983-08-10,6000.0,2006-05,OK,17.77,690-694,0.0
82079,accepted,1994-16-03,5833.33,2012-05,CA,12.12,695-699,0.0
47958,accepted,1981-25-05,4250.0,2008-08,NY,6.62,745-749,0.0
77601,accepted,1984-24-03,2083.33,2013-01,CA,7.62,745-749,0.0
82780,accepted,1990-16-11,5100.0,2015-05,FL,11.14,715-719,0.0
67401,accepted,1980-06-06,5125.0,2006-11,VA,21.00,660-664,1.0
35797,accepted,1971-25-10,2083.33,,CA,6.03,785-789,1.0
34240,accepted,1990-12-02,4250.0,2012-01,OH,17.58,700-704,0.0
24846,accepted,1983-15-09,7500.0,2006-05,NJ,13.49,680-684,1.0
63299,accepted,1985-25-12,7750.0,2012-10,DE,14.09,695-699,0.0
60580,accepted,1984-16-04,5000.0,2006-04,NC,12.12,690-694,1.0
68850,accepted,1994-16-06,3458.33,2015-08,LA,7.90,720-724,0.0
72217,accepted,1980-14-05,14166.67,2006-10,FL,13.11,705-709,0.0
55800,accepted,1983-27-11,4583.33,2006-09,MA,12.12,700-704,0.0
86233,accepted,1974-27-01,2518.67,2006-08,MT,15.31,665-669,0.0
39482,pending,1986-23-09,2500.0,2014-04,SC,12.42,695-699,
45494,accepted,1984-30-10,2000.0,2015-02,CO,13.11,685-689,0.0
46604,pending,1975-28-09,1300.0,,CT,7.90,710-714,
96371,accepted,1984-16-12,5416.67,2015-09,CA,17.27,660-664,0.0
34831,accepted,1991-29-01,1733.33,2015-01,FL,16.29,665-669,1.0
54689,accepted,1986-23-04,15000.0,2014-05,CA,7.90,780-784,0.0
73287,accepted,1978-20-05,4628.0,2006-06,GA,16.29,715-719,0.0
10206,accepted,1981-29-01,5833.33,2007-12,MA,11.36,705-709,0.0
95580,accepted,1987-07-10,4166.67,2006-06,FL,18.49,675-679,1.0
101205,accepted,1989-15-01,16666.67,2008-11,NC,23.76,700-704,0.0
35682,accepted,1982-29-09,3302.0,2012-08,WA,14.27,720-724,0.0
43071,accepted,1983-22-12,2916.67,2011-09,AZ,12.42,680-684,0.0
41739,accepted,1987-15-10,5000.67,2015-07,FL,19.03,680-684,0.0
72931,accepted,1990-28-05,2833.33,2009-04,CA,11.14,700-704,0.0
45317,accepted,1995-24-01,8416.67,2015-02,TX,12.12,695-699,0.0
12277,pending,1987-06-05,4300.0,2006-04,MA,7.51,760-764,
79495,accepted,1984-09-06,3333.33,2007-06,OH,14.33,675-679,1.0
11875,accepted,1990-29-07,2800.0,2013-01,CA,10.38,720-724,0.0
33968,accepted,1990-04-06,18750.0,2010-02,MD,10.65,735-739,0.0
735,accepted,1985-07-10,5666.67,2008-09,MI,11.03,685-689,0.0
43702,accepted,1985-20-10,8333.33,2015-01,NY,6.03,775-779,0.0
99006,accepted,1980-27-09,6250.0,2009-10,GA,17.27,675-679,0.0
84307,pending,1986-14-02,7083.33,2010-02,CT,13.11,750-754,
21504,accepted,1981-21-07,3500.0,2013-09,FL,13.80,695-699,0.0
96798,accepted,1990-28-03,6250.0,,NJ,6.62,755-759,1.0
83586,accepted,1995-29-07,2666.67,2015-12,NY,17.27,660-664,0.0
30986,accepted,1978-05-04,4166.67,2008-08,NY,17.49,710-714,0.0
37090,accepted,1992-07-09,6800.0,2012-11,CA,18.64,700-704,0.0
103512,pending,1984-28-09,7000.0,2006-01,FL,10.99,735-739,
57472,accepted,1974-10-07,3000.0,2006-06,WY,17.27,670-674,0.0
90568,accepted,1996-30-10,7291.67,2015-07,TX,6.62,815-819,0.0
17240,accepted,1975-26-08,5833.33,2006-08,OH,12.23,730-734,0.0
15315,accepted,1981-04-10,3000.0,2011-07,CA,6.91,715-719,0.0
60875,accepted,1987-12-08,5000.0,2014-06,NY,12.12,700-704,0.0
74855,accepted,1986-26-01,5666.67,2008-10,NV,21.49,690-694,1.0
61143,accepted,1978-31-07,8333.33,2006-12,OH,14.33,715-719,0.0
103140,accepted,1977-16-11,5833.33,2008-09,PA,14.26,685-689,1.0
49664,pending,1988-02-12,3458.33,2006-01,MA,10.74,720-724,
17864,accepted,1986-08-08,4000.0,2012-09,MT,8.88,795-799,0.0
14831,accepted,1985-21-09,13333.0,2015-05,GA,11.86,705-709,0.0
35303,accepted,1995-09-10,4000.0,2015-09,CA,14.65,665-669,1.0
94468,accepted,1980-05-10,6000.0,2006-04,FL,21.49,665-669,0.0
100313,accepted,1979-28-01,5833.33,2011-02,MD,22.95,665-669,0.0
74445,accepted,1979-08-11,2750.0,2010-01,MI,7.90,710-714,0.0
23377,accepted,1985-26-08,5632.33,2011-01,NY,17.88,690-694,0.0
32593,accepted,1986-22-07,2518.75,2009-09,NY,12.42,675-679,0.0
41282,accepted,1982-16-07,5833.33,2012-04,NJ,7.90,725-729,0.0
22718,accepted,1989-14-06,3125.0,2009-01,AL,10.37,690-694,0.0
86599,accepted,1980-26-05,10000.0,2006-02,CA,14.33,695-699,0.0
10917,accepted,1984-30-11,2300.0,2014-03,GA,10.38,720-724,0.0
101429,accepted,1983-21-02,2858.33,2010-12,OR,21.00,690-694,1.0
16221,accepted,1983-14-04,5833.33,2015-12,MA,12.23,715-719,0.0
79704,accepted,1987-30-05,5833.33,2015-10,NY,21.00,705-709,0.0
94981,accepted,1981-29-06,2916.67,2006-05,KS,14.33,750-754,0.0
30378,accepted,1976-31-12,4416.67,2008-12,MD,17.49,665-669,0.0
101294,accepted,1981-17-07,9583.33,2012-04,PA,6.62,710-714,0.0
30341,accepted,1983-19-07,4500.0,2006-01,CA,8.49,745-749,0.0
99706,pending,1978-01-06,6666.67,2006-08,CA,18.49,685-689,
80944,pending,1981-05-01,10104.17,2006-08,VA,22.47,675-679,
54289,accepted,1979-09-02,3348.0,2006-02,CA,19.99,660-664,0.0
101647,accepted,1991-02-05,2916.67,2015-01,IN,17.54,655-659,1.0
21203,accepted,1992-17-12,7083.33,2015-02,TX,6.92,755-759,0.0
18933,accepted,1987-26-04,5416.67,2006-05,NY,10.74,710-714,0.0
17315,accepted,1988-29-04,5200.0,2015-10,WA,6.91,710-714,0.0
2987,accepted,1987-05-11,5000.0,2015-08,CA,9.32,745-749,0.0
28478,accepted,1995-16-05,5416.67,2015-09,CA,7.49,755-759,0.0
66430,accepted,1985-10-09,5000.0,2011-06,FL,13.11,680-684,0.0
40357,pending,1994-03-07,6666.67,2014-12,WV,15.27,680-684,
68833,accepted,1975-05-01,3000.0,2006-10,NY,18.49,670-674,1.0
23553,accepted,1981-06-10,3936.0,2006-08,CA,5.42,780-784,0.0
29165,accepted,1987-14-06,3691.67,2006-05,FL,7.49,715-719,0.0
40616,accepted,1982-23-11,3000.0,2012-03,VA,13.49,705-709,0.0
63687,accepted,1984-25-01,2916.67,2013-02,NY,10.16,710-714,0.0
41195,pending,1990-12-01,7500.0,2008-02,FL,8.90,710-714,
78765,accepted,1987-26-03,5166.67,2006-05,CA,10.16,710-714,0.0
15631,accepted,1987-30-12,5250.0,2007-07,OR,8.88,710-714,0.0
9367,accepted,1988-24-11,10000.0,2008-01,FL,10.25,750-754,0.0
9658,accepted,1994-10-11,2600.0,2013-11,CA,13.11,680-684,1.0
41411,accepted,1981-04-10,39583.33,2006-04,NY,16.29,705-709,0.0
92344,accepted,1979-12-06,4166.67,2011-01,OK,14.09,675-679,1.0
25040,accepted,1976-28-05,8750.0,2007-02,CA,10.59,740-744,0.0
20709,accepted,1988-22-06,5100.0,2015-06,GA,7.66,700-704,0.0
89473,accepted,1987-10-04,2708.33,2015-04,NC,15.80,680-684,0.0
97353,accepted,1974-03-04,7116.25,2006-03,CA,19.05,660-664,1.0
76770,accepted,1983-10-07,2333.33,2011-02,CA,11.14,705-709,0.0
11185,accepted,1979-09-06,6500.0,2006-11,KY,17.93,670-674,0.0
91147,accepted,1988-23-08,2666.67,2006-11,WA,15.31,680-684,0.0
77149,accepted,1989-12-05,6666.67,2011-07,NY,19.05,690-694,0.0
29794,accepted,1979-04-09,2666.67,2010-07,IL,10.59,710-714,0.0
68987,accepted,1993-30-04,1940.0,,CA,15.31,665-669,0.0
68857,accepted,1979-24-05,5166.67,2009-12,CA,10.16,710-714,0.0
17655,accepted,1982-16-06,5833.33,2014-04,GA,10.36,680-684,1.0
11779,accepted,1990-15-10,7750.0,2011-07,OH,13.61,715-719,0.0
60117,accepted,1990-03-04,4333.33,2015-11,PA,12.12,695-699,0.0
101061,accepted,1975-19-01,10416.67,2006-12,AZ,14.09,670-674,1.0
95951,accepted,1979-07-11,4833.33,2007-04,IL,13.11,665-669,0.0
99334,accepted,1985-12-04,3916.67,2008-07,NC,13.11,690-694,0.0
3079,accepted,1976-27-12,5833.33,2006-08,TX,12.21,750-754,0.0
33181,accepted,1987-26-04,7083.0,2012-01,SC,12.69,695-699,0.0
77578,accepted,1990-18-09,4166.67,2012-03,CA,10.16,705-709,0.0
34744,accepted,1983-22-10,5184.75,2014-11,IL,14.27,675-679,0.0
81395,accepted,1982-16-03,1250.0,2011-10,AZ,12.12,675-679,0.0
27061,accepted,1985-11-08,2500.0,2015-01,TX,7.49,740-744,0.0
70210,accepted,1982-09-04,2666.67,2006-11,FL,15.80,675-679,0.0
10441,accepted,1981-29-12,4700.0,,VA,11.49,695-699,1.0
24517,accepted,1983-29-06,3458.0,2006-03,KY,13.49,690-694,0.0
76286,accepted,1983-23-04,10666.67,2006-01,CO,13.11,720-724,0.0
94792,accepted,1981-16-01,4583.33,2006-11,UT,13.11,665-669,1.0
4921,accepted,1988-10-11,4158.0,2008-01,MD,7.40,805-809,0.0
56382,accepted,1992-27-07,6750.0,2015-09,PA,6.03,790-794,0.0
96461,accepted,1980-24-07,3583.33,2008-08,MI,17.27,690-694,1.0
82091,accepted,1990-05-11,4389.92,2008-07,CO,11.14,715-719,0.0
72589,accepted,1980-02-09,5000.0,2008-08,CA,13.11,680-684,1.0
14073,pending,1985-15-07,4416.67,2006-01,NJ,17.56,660-664,
48356,accepted,1992-18-09,14166.67,2012-05,NY,6.03,770-774,0.0
14728,accepted,1989-17-06,4166.67,2013-08,NJ,11.86,735-739,0.0
20698,accepted,1986-27-10,3750.0,2006-09,FL,13.06,685-689,1.0
94912,accepted,1985-26-11,9166.67,2006-12,WA,11.14,735-739,0.0
25018,accepted,1994-06-04,2916.67,2014-12,FL,19.69,665-669,1.0
103622,accepted,1975-29-01,13625.0,2006-08,VA,17.19,675-679,0.0
49201,accepted,1985-29-09,10400.0,2014-08,AR,7.90,735-739,0.0
25680,accepted,1986-17-04,3333.33,2011-07,NC,11.49,720-724,0.0
71671,accepted,1981-08-03,3666.67,2012-06,NY,6.03,780-784,0.0
39314,accepted,1991-25-01,7166.67,2012-09,CA,7.51,735-739,0.0
96016,accepted,1979-12-06,3416.67,2010-04,PA,13.11,690-694,0.0
37380,accepted,1994-17-10,1800.0,2015-04,AZ,17.58,665-669,1.0
72539,accepted,1990-09-09,2916.67,2010-04,FL,14.33,675-679,1.0
63746,accepted,1991-08-12,20416.67,2014-12,CA,13.11,755-759,0.0
90871,accepted,1986-24-02,6083.33,2008-05,IL,12.12,670-674,1.0
46022,accepted,1981-13-01,14333.33,2006-09,TX,14.65,670-674,1.0
46841,accepted,1987-19-11,10166.67,2014-10,TX,7.90,750-754,0.0
20801,accepted,1994-24-06,11333.33,2012-08,NJ,10.00,745-749,0.0
24542,accepted,1996-03-06,2100.0,2014-04,IL,7.49,715-719,0.0
76320,accepted,1983-06-11,7375.0,2006-07,PA,13.11,690-694,0.0
43622,accepted,1981-25-08,7300.0,2006-11,NY,7.90,795-799,0.0
63810,accepted,1983-07-02,5166.67,2006-06,CO,20.49,665-669,1.0
104166,accepted,1981-04-03,4833.33,2010-10,NJ,14.83,675-679,1.0
93723,accepted,1989-21-09,7916.67,2010-01,FL,14.33,670-674,0.0
38826,pending,1980-15-11,15000.0,2006-06,NH,10.65,745-749,
61123,accepted,1988-03-11,2333.33,2010-10,SD,6.03,805-809,0.0
75477,accepted,1990-02-03,3500.0,2014-03,PA,6.62,735-739,0.0
54656,accepted,1986-23-09,6666.67,2006-08,GA,16.29,720-724,0.0
34996,accepted,1987-19-02,3033.0,2008-09,NY,6.03,770-774,0.0
38741,accepted,1987-29-03,4250.0,2007-12,WA,18.64,670-674,1.0
29942,accepted,1988-08-10,6280.0,2012-08,PA,7.49,750-754,0.0
73179,accepted,1985-12-01,12500.0,2012-10,MA,21.00,695-699,0.0
29754,accepted,1984-01-12,16133.33,2014-08,NY,17.49,725-729,0.0
24598,accepted,1990-16-12,2400.0,2014-05,NY,16.89,680-684,0.0
40139,accepted,1994-18-01,12083.33,2015-11,OK,12.42,730-734,0.0
3201,accepted,1984-31-01,6074.17,2015-02,VA,13.79,680-684,0.0
28230,accepted,1982-04-01,1375.0,2014-02,TX,13.49,775-779,0.0
51424,accepted,1984-01-06,6916.67,2006-11,WA,17.99,665-669,1.0
28451,accepted,1983-11-01,4416.67,2007-08,AZ,13.49,675-679,1.0
30070,pending,1984-16-05,8000.0,2013-01,CA,5.42,795-799,
87108,accepted,1985-06-12,3513.33,2006-03,MI,14.09,680-684,1.0
98762,accepted,1980-15-11,2866.5,2006-07,OH,21.98,665-669,0.0
60055,accepted,1980-22-07,3750.0,2008-09,MA,7.62,740-744,0.0
34591,accepted,1979-11-09,3416.67,2006-03,MO,6.03,785-789,0.0
57677,accepted,1985-27-02,10000.0,2011-10,WY,13.99,665-669,0.0
24590,accepted,1976-19-07,10500.0,2006-06,OH,9.99,800-804,0.0
96693,accepted,1983-19-05,3583.33,2011-01,FL,17.27,755-759,0.0
71481,accepted,1982-27-12,11250.0,2006-06,OR,18.49,665-669,0.0
80956,pending,1989-29-01,3176.0,2011-06,NV,15.31,675-679,
92077,accepted,1984-25-06,5166.67,2013-11,TX,16.29,670-674,0.0
72346,accepted,1980-14-07,3895.0,2006-03,FL,14.09,665-669,0.0
96897,accepted,1976-04-11,3500.0,2006-04,CO,13.11,685-689,1.0
34644,accepted,1984-16-06,3225.23,2014-01,CA,12.42,745-749,0.0
56674,accepted,1993-26-08,4583.33,2011-06,TX,13.67,695-699,0.0
24980,accepted,1990-01-01,4166.67,2013-10,CA,13.99,680-684,0.0
13069,pending,1984-27-05,9367.0,2015-03,FL,13.23,685-689,
70800,accepted,1987-21-06,4666.67,2006-08,NV,14.33,670-674,0.0
54229,accepted,1986-21-09,1312.08,2015-09,NM,12.12,675-679,1.0
89139,accepted,1985-25-02,11250.0,2014-03,NY,15.31,675-679,0.0
91401,accepted,1978-11-05,8666.67,2006-03,CA,17.27,660-664,0.0
15083,accepted,1987-06-02,12500.0,2006-12,CA,21.27,670-674,1.0
84592,accepted,1984-04-06,5083.33,2006-12,CA,19.72,665-669,1.0
16548,accepted,1978-11-10,8083.33,2006-01,AL,9.99,765-769,0.0
3591,accepted,1979-03-04,7416.67,2008-10,GA,15.05,660-664,0.0
91669,accepted,1985-12-06,7083.33,2007-04,NY,11.14,705-709,0.0
66349,accepted,1995-18-05,7083.33,2014-11,CO,14.33,685-689,0.0
59388,accepted,1987-20-11,4665.83,2012-01,OH,11.14,690-694,1.0
44394,accepted,1984-19-04,8750.0,2015-04,LA,8.90,775-779,0.0
85008,pending,1984-13-06,6416.67,2006-08,NY,21.98,670-674,
91394,accepted,1994-23-11,10000.0,2015-06,VA,7.90,705-709,0.0
40061,accepted,1989-27-03,6000.0,2013-08,NY,13.49,680-684,1.0
9216,accepted,1985-31-03,4416.67,2006-07,MI,13.11,685-689,0.0
17731,accepted,1981-26-09,5600.0,2011-10,CA,14.83,680-684,0.0
84394,accepted,1986-09-10,2658.83,2006-07,TX,13.11,705-709,0.0
74496,accepted,1995-10-09,4166.67,2013-04,NY,8.90,725-729,0.0
78960,accepted,1987-07-10,4583.33,2006-01,CA,12.12,695-699,0.0
76662,accepted,1977-21-07,2796.8,2009-03,NJ,13.11,690-694,1.0
11174,accepted,1992-18-05,4000.0,2012-06,OR,11.12,710-714,0.0
44650,accepted,1993-15-06,5000.0,2013-09,NY,10.74,720-724,0.0
44434,accepted,1994-24-11,1750.0,2012-06,MI,17.27,665-669,0.0
78935,accepted,1974-06-06,7666.67,2006-04,UT,23.83,660-664,0.0
36760,accepted,1992-19-06,4333.33,2015-02,VA,15.27,700-704,0.0
28305,accepted,1983-20-06,2400.0,2013-07,PA,17.49,670-674,1.0
83591,accepted,1994-10-12,12083.33,2014-06,VA,11.14,715-719,0.0
84575,pending,1982-29-05,2250.0,2014-11,SC,10.16,700-704,
103448,accepted,1985-30-07,6250.0,2015-04,TX,16.82,665-669,1.0
60833,pending,1986-05-07,4166.67,,CT,12.12,695-699,
55999,accepted,1990-12-10,4500.0,2011-01,CA,13.99,680-684,1.0
80302,accepted,1984-29-11,10666.67,2006-04,FL,7.90,815-819,0.0
44003,accepted,1979-04-08,3000.0,2010-10,NJ,7.51,755-759,0.0
72532,accepted,1985-20-12,5000.0,2010-01,CA,13.11,700-704,0.0
6211,accepted,1991-22-12,8333.33,2015-03,GA,12.87,715-719,0.0
77113,accepted,1987-25-10,2783.33,2015-10,AZ,14.09,675-679,0.0
71064,accepted,1982-03-06,8750.0,2010-11,TX,17.27,685-689,0.0
62035,accepted,1986-10-02,2250.0,2015-02,AL,12.12,680-684,1.0
46097,accepted,1988-15-07,3833.33,2015-03,DC,10.74,690-694,0.0
50231,accepted,1987-25-11,4820.0,2009-03,AL,18.25,660-664,0.0
15543,accepted,1988-03-12,3083.33,2010-10,FL,5.79,750-754,0.0
47985,pending,1982-02-10,4806.0,2012-07,CO,13.11,795-799,
90988,accepted,1985-09-08,6666.67,2014-07,CA,8.90,685-689,0.0
84341,accepted,1983-12-07,5416.67,2008-04,TX,6.03,795-799,0.0
39507,pending,1981-27-09,4916.67,2006-11,AK,20.30,665-669,
31960,accepted,1978-17-12,2416.67,2006-04,PA,7.49,730-734,0.0
84317,accepted,1989-05-07,20833.33,2011-02,CA,13.11,740-744,0.0
77987,accepted,1979-23-05,3750.0,2010-03,CA,20.49,675-679,0.0
29223,accepted,1987-20-06,2100.0,2015-06,CO,7.49,720-724,0.0
26120,accepted,1980-01-11,1666.67,2006-04,AL,7.49,710-714,0.0
20433,pending,1978-20-09,7500.0,2006-01,NY,9.63,705-709,
92965,accepted,1980-29-08,9000.0,2006-09,MA,17.27,700-704,0.0
71638,accepted,1986-11-02,6666.67,2006-04,NM,15.31,690-694,0.0
29100,accepted,1978-01-03,7000.0,2006-02,MD,18.39,705-709,0.0
3414,accepted,1978-25-10,5479.0,2010-05,GA,9.63,755-759,0.0
68581,pending,1991-16-05,1666.67,2013-02,PA,11.14,690-694,
97449,accepted,1980-23-10,9583.33,,FL,22.47,660-664,1.0
78139,accepted,1983-17-09,9166.67,2013-11,NY,21.98,695-699,0.0
74944,accepted,1979-19-10,4500.0,2010-02,NY,21.49,675-679,0.0
19701,accepted,1987-25-05,7725.0,2010-05,AZ,9.63,695-699,0.0
52814,accepted,1983-02-03,4458.33,2012-05,KY,19.99,660-664,0.0
66454,accepted,1983-08-03,3625.0,2015-12,CA,14.33,690-694,0.0
60768,accepted,1994-23-04,2666.67,2013-03,TX,18.49,660-664,0.0
29410,accepted,1991-27-03,2583.0,2014-05,WA,7.49,740-744,0.0
44334,accepted,1983-05-05,3333.33,2006-02,CA,13.11,720-724,0.0
20640,accepted,1995-05-01,1750.0,2015-02,PA,13.43,670-674,1.0
45821,accepted,1995-02-12,4700.0,2015-02,PA,8.90,700-704,0.0
91412,accepted,1986-16-05,7916.67,2009-07,CA,6.03,735-739,0.0
17850,accepted,1984-20-01,2000.0,2014-10,CA,12.61,695-699,0.0
15285,accepted,1991-15-09,4000.0,2015-07,VA,9.25,705-709,0.0
26894,accepted,1984-22-10,5340.25,2014-04,RI,19.69,665-669,1.0
98259,accepted,1986-07-04,6750.0,2011-05,UT,12.12,685-689,0.0
102079,accepted,1987-28-02,3000.0,2015-01,NJ,18.29,640-644,0.0
60684,accepted,1983-01-10,2160.0,2006-04,TX,11.14,700-704,0.0
27607,accepted,1987-16-10,4000.0,2011-10,PA,5.99,765-769,0.0
38688,accepted,1981-03-02,7500.0,2013-04,CA,11.71,745-749,0.0
72991,accepted,1991-18-01,2916.67,2015-04,NJ,18.49,660-664,0.0
36061,accepted,1982-03-05,3500.0,2011-05,NY,12.42,690-694,0.0
