longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-118.0,33.93,35.0,802.0,153.0,445.0,150.0,5.0077,<1H OCEAN
-118.02,33.91,35.0,2182.0,390.0,1248.0,399.0,5.4236,<1H OCEAN
-118.03,33.91,35.0,2323.0,406.0,1741.0,398.0,4.2437,<1H OCEAN
-118.09,34.02,33.0,4853.0,1105.0,2855.0,1006.0,3.2622,<1H OCEAN
-118.12,34.02,25.0,2655.0,558.0,1466.0,525.0,3.0529,<1H OCEAN
-118.11,34.02,40.0,1727.0,309.0,932.0,313.0,3.95,<1H OCEAN
-118.12,34.02,36.0,1595.0,383.0,1105.0,359.0,2.4286,<1H OCEAN
-118.13,34.02,40.0,2988.0,690.0,2144.0,667.0,2.3359,<1H OCEAN
-118.16,34.03,41.0,1377.0,293.0,1142.0,272.0,3.1724,<1H OCEAN
-118.16,34.04,45.0,332.0,70.0,302.0,60.0,3.1895,<1H OCEAN
-118.17,34.04,46.0,705.0,167.0,655.0,149.0,3.5938,<1H OCEAN
-118.19,34.06,37.0,1715.0,456.0,2052.0,440.0,2.3125,<1H OCEAN
-118.18,34.06,45.0,934.0,228.0,893.0,192.0,2.53,<1H OCEAN
-118.18,34.05,52.0,1070.0,231.0,925.0,220.0,1.825,<1H OCEAN
-118.17,34.04,39.0,563.0,138.0,682.0,137.0,2.75,<1H OCEAN
-118.18,34.04,42.0,1670.0,,1997.0,452.0,2.788,<1H OCEAN
-118.19,34.03,27.0,1346.0,340.0,1177.0,295.0,1.7995,<1H OCEAN
-118.18,34.03,37.0,2115.0,580.0,2842.0,572.0,2.239,<1H OCEAN
-118.18,34.03,40.0,2631.0,698.0,2920.0,677.0,2.0764,<1H OCEAN
-118.18,34.02,36.0,1138.0,296.0,1484.0,320.0,2.2813,<1H OCEAN
-118.18,34.02,37.0,2631.0,734.0,3228.0,701.0,2.15,<1H OCEAN
-118.18,34.01,42.0,1845.0,497.0,2191.0,492.0,2.3462,<1H OCEAN
-118.18,34.03,44.0,1629.0,420.0,1893.0,387.0,2.2991,<1H OCEAN
-118.17,34.02,39.0,759.0,215.0,883.0,226.0,2.125,<1H OCEAN
-118.16,34.02,47.0,1055.0,298.0,1303.0,302.0,2.6964,<1H OCEAN
-118.17,34.02,42.0,946.0,272.0,1191.0,261.0,2.45,<1H OCEAN
-118.16,34.01,37.0,690.0,261.0,952.0,255.0,1.6354,<1H OCEAN
-118.14,34.02,44.0,1715.0,460.0,1740.0,423.0,2.7019,<1H OCEAN
-118.14,34.01,42.0,1973.0,510.0,1841.0,502.0,2.5326,<1H OCEAN
-118.11,34.01,41.0,815.0,252.0,775.0,231.0,2.2847,<1H OCEAN
-118.1,34.0,32.0,2122.0,591.0,1929.0,539.0,2.7311,<1H OCEAN
-118.11,34.0,33.0,2886.0,726.0,2650.0,728.0,2.625,<1H OCEAN
-118.21,33.99,39.0,47.0,16.0,51.0,23.0,3.2188,<1H OCEAN
-118.23,33.99,37.0,378.0,176.0,714.0,156.0,2.1912,<1H OCEAN
-118.22,33.99,6.0,1499.0,437.0,1754.0,447.0,4.3164,<1H OCEAN
-118.22,33.98,15.0,1011.0,274.0,899.0,219.0,2.7045,<1H OCEAN
-118.23,33.98,30.0,2562.0,959.0,3909.0,955.0,1.9929,<1H OCEAN
-118.25,33.98,37.0,1045.0,361.0,1666.0,337.0,1.7929,<1H OCEAN
-118.24,33.98,45.0,972.0,249.0,1288.0,261.0,2.2054,<1H OCEAN
-118.24,33.98,45.0,173.0,42.0,230.0,57.0,3.0724,<1H OCEAN
-118.22,33.98,30.0,1971.0,645.0,2650.0,605.0,2.0357,<1H OCEAN
-118.21,33.98,35.0,1705.0,562.0,2212.0,539.0,2.325,<1H OCEAN
-118.2,33.99,35.0,1705.0,523.0,2252.0,508.0,2.3421,<1H OCEAN
-118.19,33.99,40.0,1547.0,434.0,1930.0,427.0,3.3869,<1H OCEAN
-118.19,33.99,37.0,2073.0,614.0,2544.0,598.0,2.9054,<1H OCEAN
-118.19,33.98,34.0,1022.0,286.0,1058.0,275.0,2.6042,<1H OCEAN
-118.2,33.99,31.0,1186.0,387.0,2087.0,409.0,1.9132,<1H OCEAN
-118.19,33.97,30.0,1790.0,556.0,1827.0,520.0,1.7562,<1H OCEAN
-118.2,33.98,32.0,1403.0,399.0,1506.0,375.0,2.0,<1H OCEAN
-118.18,33.97,34.0,3214.0,899.0,3086.0,808.0,2.0057,<1H OCEAN
-118.14,33.97,31.0,1161.0,267.0,1175.0,282.0,3.0114,<1H OCEAN
-118.16,33.97,32.0,1347.0,434.0,1756.0,438.0,1.9464,<1H OCEAN
-118.16,33.97,31.0,1363.0,428.0,1897.0,364.0,2.3929,<1H OCEAN
-118.17,33.98,31.0,1236.0,329.0,1486.0,337.0,3.0938,<1H OCEAN
-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,<1H OCEAN
-118.2,33.97,43.0,825.0,212.0,820.0,184.0,1.8897,<1H OCEAN
-118.21,33.97,52.0,4220.0,908.0,3731.0,892.0,3.1901,<1H OCEAN
-118.24,33.97,43.0,1357.0,349.0,1657.0,331.0,2.0819,<1H OCEAN
-118.24,33.97,37.0,1212.0,314.0,1403.0,279.0,2.5536,<1H OCEAN
-118.25,33.97,38.0,1231.0,346.0,1217.0,354.0,1.8661,<1H OCEAN
-118.25,33.96,42.0,1326.0,295.0,918.0,258.0,2.3864,<1H OCEAN
-118.24,33.96,39.0,643.0,186.0,821.0,191.0,2.5729,<1H OCEAN
-118.24,33.96,34.0,946.0,254.0,1101.0,239.0,1.7396,<1H OCEAN
-118.22,33.96,35.0,1437.0,474.0,2113.0,484.0,2.6179,<1H OCEAN
-118.22,33.95,42.0,3896.0,981.0,4496.0,993.0,3.153,<1H OCEAN
-118.22,33.94,42.0,1046.0,287.0,1218.0,289.0,2.6538,<1H OCEAN
-118.2,33.96,41.0,1512.0,400.0,1690.0,367.0,3.055,<1H OCEAN
-118.2,33.95,35.0,1924.0,520.0,2101.0,541.0,2.4267,<1H OCEAN
-118.2,33.95,41.0,679.0,184.0,788.0,185.0,2.1406,<1H OCEAN
-118.21,33.95,32.0,1116.0,328.0,1265.0,302.0,2.295,<1H OCEAN
-118.21,33.95,35.0,2134.0,650.0,2248.0,587.0,2.2988,<1H OCEAN
-118.2,33.94,45.0,1570.0,328.0,1321.0,300.0,3.7361,<1H OCEAN
-118.19,33.96,40.0,979.0,296.0,934.0,292.0,2.6354,<1H OCEAN
-118.18,33.95,42.0,2608.0,610.0,2062.0,616.0,3.5341,<1H OCEAN
-118.17,33.92,43.0,2099.0,398.0,1276.0,387.0,3.1528,<1H OCEAN
-118.16,33.92,44.0,1368.0,277.0,899.0,271.0,3.5938,<1H OCEAN
-118.16,33.91,41.0,1806.0,408.0,1146.0,374.0,2.9643,<1H OCEAN
-118.18,33.92,29.0,749.0,185.0,708.0,196.0,2.4583,<1H OCEAN
-118.18,33.93,35.0,952.0,271.0,949.0,261.0,2.4297,<1H OCEAN
-118.19,33.92,43.0,2339.0,487.0,1732.0,449.0,3.0987,<1H OCEAN
-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,<1H OCEAN
-118.21,33.93,39.0,354.0,73.0,184.0,58.0,2.7679,<1H OCEAN
-118.23,33.93,23.0,545.0,131.0,610.0,126.0,1.4861,<1H OCEAN
-118.21,33.92,37.0,1705.0,403.0,1839.0,410.0,2.5833,<1H OCEAN
-118.21,33.92,28.0,2949.0,1003.0,4551.0,930.0,1.9026,<1H OCEAN
-118.22,33.92,43.0,1195.0,256.0,1251.0,262.0,3.4539,<1H OCEAN
-118.23,33.93,37.0,239.0,49.0,308.0,52.0,1.4028,<1H OCEAN
-118.23,33.93,35.0,1149.0,277.0,909.0,214.0,1.7411,<1H OCEAN
-118.23,33.92,32.0,2698.0,640.0,1953.0,613.0,1.2222,<1H OCEAN
-118.24,33.92,42.0,328.0,100.0,605.0,87.0,2.4464,<1H OCEAN
-118.25,33.93,38.0,180.0,43.0,246.0,56.0,2.85,<1H OCEAN
-118.25,33.93,27.0,581.0,135.0,647.0,131.0,3.2917,<1H OCEAN
-118.25,33.92,44.0,1137.0,235.0,747.0,225.0,2.0,<1H OCEAN
-118.26,33.91,44.0,892.0,139.0,440.0,159.0,2.8859,<1H OCEAN
-118.27,33.91,42.0,1786.0,358.0,1318.0,373.0,2.625,<1H OCEAN
-118.27,33.91,32.0,2238.0,471.0,1292.0,467.0,1.1705,<1H OCEAN
-118.25,33.91,35.0,1479.0,272.0,963.0,292.0,3.4917,<1H OCEAN
-118.26,33.91,39.0,967.0,256.0,903.0,256.0,1.9038,<1H OCEAN
-118.24,33.91,40.0,972.0,240.0,761.0,225.0,1.4688,<1H OCEAN
-118.22,33.91,31.0,571.0,153.0,841.0,158.0,2.6154,<1H OCEAN
-118.21,33.91,24.0,1545.0,391.0,1807.0,388.0,2.6429,<1H OCEAN
-118.2,33.9,26.0,1000.0,275.0,1178.0,263.0,2.12,<1H OCEAN
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,<1H OCEAN
-118.21,33.92,36.0,602.0,150.0,645.0,145.0,3.1964,<1H OCEAN
-118.19,33.91,43.0,1531.0,357.0,1509.0,376.0,2.6354,<1H OCEAN
-118.2,33.91,43.0,1381.0,278.0,1494.0,298.0,3.5878,<1H OCEAN
-118.2,33.89,37.0,2394.0,568.0,2499.0,551.0,2.5321,<1H OCEAN
-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,<1H OCEAN
-118.21,33.89,39.0,1565.0,364.0,1389.0,360.0,2.7443,<1H OCEAN
-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,<1H OCEAN
-118.22,33.91,27.0,500.0,159.0,732.0,162.0,2.7426,<1H OCEAN
-118.23,33.9,31.0,2143.0,522.0,2276.0,519.0,1.8095,<1H OCEAN
-118.23,33.9,34.0,2462.0,553.0,2334.0,502.0,1.641,<1H OCEAN
-118.24,33.9,38.0,2055.0,442.0,1518.0,425.0,2.3382,<1H OCEAN
-118.25,33.89,34.0,1367.0,288.0,1183.0,286.0,2.6812,<1H OCEAN
-118.26,33.88,39.0,1756.0,320.0,1055.0,322.0,3.2375,<1H OCEAN
-118.23,33.88,41.0,1941.0,367.0,1204.0,323.0,3.0417,<1H OCEAN
-118.28,33.83,18.0,5923.0,1409.0,3887.0,1322.0,3.4712,<1H OCEAN
-118.29,33.84,11.0,2274.0,617.0,1897.0,622.0,3.5094,<1H OCEAN
-118.29,33.84,34.0,2617.0,558.0,1396.0,515.0,5.061,<1H OCEAN
-118.28,33.82,26.0,4586.0,1042.0,3680.0,1027.0,4.174,<1H OCEAN
-118.27,33.82,37.0,943.0,218.0,803.0,216.0,5.2287,<1H OCEAN
-118.27,33.83,28.0,2152.0,415.0,1623.0,429.0,4.35,<1H OCEAN
-118.27,33.83,34.0,1124.0,245.0,717.0,242.0,3.1667,<1H OCEAN
-118.08,33.92,34.0,2118.0,437.0,1414.0,442.0,3.7238,<1H OCEAN
-118.08,33.93,34.0,1558.0,375.0,1179.0,337.0,3.2188,<1H OCEAN
-118.09,33.92,36.0,847.0,185.0,713.0,194.0,4.8542,<1H OCEAN
-118.09,33.92,33.0,879.0,181.0,547.0,169.0,5.3146,<1H OCEAN
-118.1,33.92,35.0,2017.0,383.0,1388.0,386.0,4.0774,<1H OCEAN
-118.11,33.92,34.0,1414.0,263.0,983.0,264.0,4.1767,<1H OCEAN
-118.12,33.97,33.0,3099.0,839.0,2025.0,750.0,3.183,<1H OCEAN
-118.12,33.97,35.0,708.0,145.0,471.0,153.0,3.2,<1H OCEAN
-118.13,33.97,36.0,1759.0,295.0,837.0,267.0,4.6992,<1H OCEAN
-118.14,33.96,34.0,2744.0,541.0,1333.0,503.0,4.0536,<1H OCEAN
-118.13,33.97,34.0,1736.0,297.0,823.0,292.0,5.4042,<1H OCEAN
-118.14,33.95,44.0,1812.0,338.0,822.0,314.0,6.7744,<1H OCEAN
-118.14,33.95,37.0,1462.0,243.0,600.0,236.0,5.2015,<1H OCEAN
-118.14,33.95,36.0,1942.0,355.0,891.0,348.0,3.6635,<1H OCEAN
-118.12,33.94,33.0,2394.0,576.0,1166.0,548.0,2.7317,<1H OCEAN
-118.11,33.94,37.0,1434.0,262.0,786.0,256.0,4.4375,<1H OCEAN
-118.13,33.93,38.0,2040.0,458.0,1775.0,445.0,3.5227,<1H OCEAN
-118.14,33.93,32.0,2065.0,438.0,1075.0,442.0,4.4279,<1H OCEAN
-118.16,33.94,25.0,3341.0,789.0,1685.0,751.0,3.6936,<1H OCEAN
-118.15,33.93,42.0,1839.0,346.0,1034.0,339.0,4.9808,<1H OCEAN
-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,<1H OCEAN
-118.1,33.91,36.0,1080.0,201.0,719.0,201.0,4.2679,<1H OCEAN
-118.09,33.92,35.0,1994.0,419.0,1491.0,428.0,3.7383,<1H OCEAN
-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,<1H OCEAN
-118.07,33.89,29.0,1138.0,217.0,964.0,222.0,4.537,<1H OCEAN
-118.1,33.9,40.0,1880.0,377.0,1229.0,378.0,4.4167,<1H OCEAN
-118.09,33.89,42.0,1150.0,215.0,708.0,204.0,3.6875,<1H OCEAN
-118.1,33.89,34.0,2242.0,436.0,1483.0,443.0,4.4934,<1H OCEAN
-118.1,33.9,37.0,1061.0,202.0,768.0,206.0,4.75,<1H OCEAN
-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,<1H OCEAN
-118.11,33.9,26.0,4173.0,893.0,2471.0,863.0,3.5052,<1H OCEAN
-118.11,33.89,35.0,1139.0,197.0,772.0,233.0,4.375,<1H OCEAN
-118.11,33.88,35.0,1623.0,304.0,868.0,272.0,3.5893,<1H OCEAN
-118.11,33.89,34.0,2508.0,594.0,1549.0,545.0,3.2069,<1H OCEAN
-118.12,33.91,36.0,1432.0,265.0,749.0,261.0,3.5772,<1H OCEAN
-118.15,33.9,20.0,2850.0,737.0,1855.0,662.0,2.809,<1H OCEAN
-118.16,33.91,28.0,2922.0,739.0,3013.0,673.0,2.9531,<1H OCEAN
-118.15,33.89,33.0,2848.0,641.0,2319.0,647.0,3.407,<1H OCEAN
-118.13,33.89,33.0,3668.0,867.0,2368.0,845.0,2.8906,<1H OCEAN
-118.13,33.9,35.0,1458.0,261.0,686.0,236.0,3.9038,<1H OCEAN
-118.13,33.88,32.0,3088.0,1024.0,1981.0,956.0,2.2027,<1H OCEAN
-118.14,33.89,39.0,1744.0,339.0,1048.0,330.0,4.5735,<1H OCEAN
-118.14,33.89,33.0,1250.0,276.0,866.0,268.0,4.1708,<1H OCEAN
-118.14,33.88,41.0,1531.0,343.0,1119.0,341.0,4.3646,<1H OCEAN
-118.15,33.87,29.0,2690.0,659.0,1747.0,617.0,3.3713,<1H OCEAN
-118.04,33.87,17.0,2358.0,396.0,1387.0,364.0,6.299,<1H OCEAN
-118.07,33.88,16.0,4934.0,825.0,2668.0,810.0,5.748,<1H OCEAN
-118.07,33.87,18.0,3405.0,556.0,1945.0,509.0,5.7652,<1H OCEAN
-118.07,33.86,17.0,3666.0,562.0,2104.0,579.0,5.6818,<1H OCEAN
-118.07,33.85,16.0,3771.0,606.0,2196.0,564.0,7.0113,<1H OCEAN
-118.03,33.87,16.0,2306.0,393.0,1368.0,387.0,5.93,<1H OCEAN
-118.09,33.85,19.0,8120.0,1371.0,5026.0,1345.0,6.3093,<1H OCEAN
-118.08,33.88,27.0,3065.0,736.0,1840.0,719.0,3.6417,<1H OCEAN
-118.08,33.84,31.0,2377.0,600.0,2042.0,593.0,3.625,<1H OCEAN
-118.06,33.84,20.0,5643.0,1231.0,3841.0,1195.0,4.0542,<1H OCEAN
-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,<1H OCEAN
-118.17,33.88,42.0,1645.0,371.0,1161.0,351.0,3.0893,<1H OCEAN
-118.19,33.86,38.0,2009.0,524.0,1449.0,451.0,2.7045,<1H OCEAN
-118.21,33.88,31.0,1332.0,417.0,1405.0,363.0,2.0125,<1H OCEAN
-118.2,33.87,42.0,1482.0,310.0,1052.0,317.0,3.9469,<1H OCEAN
-118.18,33.87,44.0,2137.0,461.0,1126.0,439.0,3.4408,<1H OCEAN
-118.16,33.86,26.0,6607.0,1663.0,4066.0,1558.0,2.5068,<1H OCEAN
-118.17,33.85,39.0,2247.0,526.0,1670.0,525.0,3.07,<1H OCEAN
-118.15,33.85,30.0,4071.0,1067.0,2144.0,970.0,2.7268,<1H OCEAN
-118.15,33.85,36.0,1491.0,259.0,699.0,266.0,4.0781,<1H OCEAN
-118.13,33.85,36.0,1885.0,391.0,1049.0,405.0,3.55,<1H OCEAN
-118.1,33.85,36.0,956.0,159.0,416.0,157.0,4.6429,<1H OCEAN
-118.11,33.85,36.0,887.0,163.0,482.0,157.0,4.125,<1H OCEAN
-118.12,33.85,37.0,2386.0,409.0,1101.0,399.0,4.6908,<1H OCEAN
-118.1,33.84,35.0,1790.0,269.0,924.0,263.0,5.296,<1H OCEAN
-118.11,33.83,36.0,1784.0,303.0,964.0,299.0,4.2703,<1H OCEAN
-118.12,33.83,44.0,1712.0,314.0,691.0,293.0,4.3594,<1H OCEAN
-118.13,33.84,46.0,2439.0,429.0,944.0,374.0,4.2841,<1H OCEAN
-118.15,33.84,37.0,1508.0,252.0,635.0,241.0,3.75,<1H OCEAN
-118.18,33.85,40.0,2597.0,582.0,1285.0,559.0,3.975,<1H OCEAN
-118.2,33.85,33.0,2557.0,731.0,2286.0,700.0,2.3041,<1H OCEAN
-118.18,33.83,52.0,2569.0,484.0,1030.0,451.0,4.1301,NEAR OCEAN
-118.2,33.81,45.0,944.0,178.0,533.0,193.0,3.4808,NEAR OCEAN
-118.21,33.82,33.0,1278.0,311.0,1157.0,320.0,3.5054,NEAR OCEAN
-118.22,33.82,30.0,1680.0,469.0,1779.0,429.0,3.6086,NEAR OCEAN
-118.21,33.82,45.0,455.0,92.0,394.0,89.0,4.9562,NEAR OCEAN
-118.22,33.82,17.0,5357.0,1332.0,3030.0,1266.0,1.9311,NEAR OCEAN
-118.21,33.8,45.0,1160.0,274.0,1095.0,269.0,2.7308,NEAR OCEAN
-118.22,33.79,28.0,3008.0,629.0,2537.0,596.0,2.3,NEAR OCEAN
-118.2,33.79,47.0,767.0,195.0,569.0,195.0,2.9514,NEAR OCEAN
-118.2,33.8,42.0,4577.0,1146.0,2749.0,1094.0,2.5012,NEAR OCEAN
-118.2,33.8,45.0,2456.0,495.0,1300.0,450.0,3.9792,NEAR OCEAN
-118.19,33.8,36.0,2326.0,729.0,2635.0,657.0,2.1985,NEAR OCEAN
-118.19,33.79,43.0,1823.0,600.0,2339.0,560.0,1.6792,NEAR OCEAN
-118.17,33.79,36.0,948.0,303.0,1042.0,301.0,1.55,NEAR OCEAN
-118.18,33.82,43.0,2210.0,469.0,1042.0,418.0,3.5,NEAR OCEAN
-118.16,33.79,25.0,5463.0,1265.0,3010.0,1179.0,3.233,NEAR OCEAN
-118.11,33.83,36.0,1462.0,233.0,664.0,220.0,5.1171,<1H OCEAN
-118.11,33.83,36.0,1820.0,313.0,899.0,295.0,4.918,<1H OCEAN
-118.1,33.82,36.0,2422.0,420.0,1193.0,421.0,4.8462,<1H OCEAN
-118.1,33.83,36.0,2000.0,343.0,956.0,352.0,5.3735,<1H OCEAN
-118.09,33.81,36.0,1878.0,323.0,846.0,325.0,7.1937,<1H OCEAN
-118.12,33.81,37.0,1798.0,331.0,860.0,340.0,4.2143,<1H OCEAN
-118.13,33.81,37.0,1228.0,237.0,572.0,242.0,4.325,<1H OCEAN
-118.13,33.81,34.0,1903.0,343.0,928.0,349.0,5.395,<1H OCEAN
-118.13,33.81,36.0,1749.0,322.0,855.0,319.0,4.6473,<1H OCEAN
-118.13,33.8,41.0,1509.0,325.0,821.0,314.0,4.0893,<1H OCEAN
-118.15,33.8,44.0,1886.0,399.0,1167.0,372.0,3.1042,NEAR OCEAN
-118.12,33.8,35.0,1835.0,435.0,774.0,418.0,2.7092,<1H OCEAN
-118.1,33.78,35.0,4466.0,740.0,2134.0,743.0,5.7389,<1H OCEAN
-118.13,33.78,31.0,3039.0,739.0,1199.0,697.0,3.7232,NEAR OCEAN
-118.13,33.79,36.0,1245.0,211.0,508.0,221.0,5.3441,NEAR OCEAN
-118.13,33.79,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,NEAR OCEAN
-118.15,33.79,5.0,3700.0,993.0,1657.0,848.0,3.7826,NEAR OCEAN
-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,NEAR OCEAN
-118.21,33.79,33.0,32.0,18.0,96.0,36.0,4.5938,NEAR OCEAN
-118.23,33.76,21.0,49.0,14.0,29.0,16.0,5.0,NEAR OCEAN
-118.2,33.78,48.0,1766.0,497.0,1908.0,466.0,1.9872,NEAR OCEAN
-118.18,33.77,36.0,1833.0,688.0,1128.0,620.0,1.1483,NEAR OCEAN
-118.18,33.78,52.0,1180.0,381.0,1046.0,332.0,1.5603,NEAR OCEAN
-118.17,33.78,44.0,2364.0,746.0,3184.0,672.0,1.918,NEAR OCEAN
-118.17,33.77,36.0,2933.0,881.0,2077.0,838.0,2.2538,NEAR OCEAN
-118.17,33.77,45.0,2508.0,797.0,1340.0,720.0,2.6786,NEAR OCEAN
-118.18,33.77,30.0,1418.0,439.0,720.0,417.0,2.6371,NEAR OCEAN
-118.17,33.77,45.0,2151.0,643.0,1047.0,579.0,3.1149,NEAR OCEAN
-118.16,33.77,30.0,2800.0,757.0,1292.0,742.0,2.7614,NEAR OCEAN
-118.16,33.77,38.0,3235.0,769.0,1284.0,752.0,2.9384,NEAR OCEAN
-118.16,33.78,52.0,3248.0,853.0,1819.0,815.0,3.1739,NEAR OCEAN
-118.15,33.78,12.0,4436.0,1133.0,2176.0,1002.0,3.5812,NEAR OCEAN
-118.15,33.77,27.0,3043.0,787.0,1398.0,747.0,3.5528,NEAR OCEAN
-118.14,33.75,39.0,1995.0,634.0,867.0,567.0,4.0795,NEAR OCEAN
-118.14,33.76,52.0,2677.0,642.0,1144.0,624.0,4.3889,NEAR OCEAN
-118.14,33.76,44.0,1633.0,536.0,741.0,513.0,3.385,NEAR OCEAN
-118.32,33.34,52.0,996.0,264.0,341.0,160.0,2.7361,ISLAND
-118.3,33.95,41.0,2057.0,550.0,1805.0,506.0,1.2455,<1H OCEAN
-118.29,33.94,38.0,2407.0,630.0,1774.0,562.0,1.5615,<1H OCEAN
-118.3,33.93,35.0,1300.0,356.0,1216.0,326.0,1.2,<1H OCEAN
-118.33,33.96,24.0,6513.0,1290.0,2636.0,1271.0,4.2099,<1H OCEAN
-118.32,33.95,44.0,2023.0,325.0,992.0,326.0,4.6667,<1H OCEAN
-118.32,33.96,47.0,1885.0,361.0,954.0,357.0,3.8512,<1H OCEAN
-118.33,33.96,42.0,1686.0,361.0,737.0,319.0,2.3,<1H OCEAN
-118.35,33.96,26.0,2773.0,681.0,1560.0,631.0,3.1354,<1H OCEAN
-118.35,33.95,28.0,4770.0,1328.0,3201.0,1196.0,2.681,<1H OCEAN
-118.35,33.95,30.0,2661.0,765.0,2324.0,724.0,3.0519,<1H OCEAN
-118.35,33.95,45.0,1076.0,213.0,781.0,238.0,3.95,<1H OCEAN
-118.36,33.96,21.0,1802.0,556.0,1286.0,557.0,2.7284,<1H OCEAN
-118.36,33.98,45.0,1559.0,305.0,891.0,341.0,4.4038,<1H OCEAN
-118.36,33.96,37.0,2146.0,573.0,2009.0,592.0,3.6583,<1H OCEAN
-118.36,33.95,42.0,1139.0,302.0,1283.0,306.0,4.1635,<1H OCEAN
-118.36,33.94,39.0,1390.0,410.0,1666.0,371.0,3.3056,<1H OCEAN
-118.37,33.94,29.0,2265.0,813.0,3425.0,781.0,2.3675,<1H OCEAN
-118.35,33.93,34.0,617.0,189.0,810.0,180.0,1.9766,<1H OCEAN
-118.35,33.94,35.0,1451.0,435.0,1888.0,420.0,2.8462,<1H OCEAN
-118.35,33.93,25.0,2260.0,692.0,1603.0,673.0,2.11,<1H OCEAN
-118.36,33.92,26.0,3695.0,1144.0,2308.0,1009.0,2.6667,<1H OCEAN
-118.36,33.92,46.0,1231.0,231.0,793.0,256.0,4.1023,<1H OCEAN
-118.37,33.93,46.0,442.0,88.0,255.0,94.0,4.4474,<1H OCEAN
-118.35,33.91,28.0,2108.0,534.0,1485.0,536.0,4.0775,<1H OCEAN
-118.35,33.91,29.0,2461.0,535.0,1236.0,482.0,4.8409,<1H OCEAN
-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,<1H OCEAN
-118.31,33.91,31.0,1415.0,339.0,874.0,289.0,3.8173,<1H OCEAN
-118.29,33.91,28.0,1501.0,446.0,1028.0,418.0,2.3043,<1H OCEAN
-118.3,33.9,13.0,2455.0,661.0,1975.0,618.0,2.9559,<1H OCEAN
-118.31,33.9,30.0,2407.0,581.0,1724.0,531.0,3.4792,<1H OCEAN
-118.32,33.9,37.0,1664.0,401.0,1316.0,409.0,3.0526,<1H OCEAN
-118.35,33.9,13.0,2887.0,853.0,2197.0,800.0,2.8777,<1H OCEAN
-118.36,33.88,28.0,1313.0,319.0,827.0,308.0,2.65,<1H OCEAN
-118.36,33.88,26.0,1375.0,286.0,829.0,278.0,3.9844,<1H OCEAN
-118.3,33.74,28.0,1065.0,215.0,887.0,217.0,3.9375,NEAR OCEAN
-118.41,33.92,22.0,2340.0,584.0,1141.0,554.0,4.5729,<1H OCEAN
-118.41,33.92,29.0,1436.0,401.0,674.0,343.0,3.6389,<1H OCEAN
-118.42,33.92,25.0,3521.0,852.0,1524.0,764.0,3.8086,<1H OCEAN
-118.42,33.93,28.0,4603.0,993.0,2191.0,943.0,4.5743,<1H OCEAN
-118.42,33.9,29.0,1929.0,523.0,686.0,455.0,5.5347,<1H OCEAN
-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,<1H OCEAN
-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552,<1H OCEAN
-118.41,33.89,35.0,1194.0,292.0,507.0,295.0,9.0812,<1H OCEAN
-118.41,33.89,34.0,2959.0,639.0,1143.0,593.0,6.348,<1H OCEAN
-118.38,33.89,35.0,1778.0,330.0,732.0,312.0,6.5745,<1H OCEAN
-118.39,33.89,30.0,2532.0,464.0,1056.0,419.0,6.3434,<1H OCEAN
-118.39,33.89,38.0,1851.0,332.0,750.0,314.0,7.3356,<1H OCEAN
-118.36,33.88,44.0,1362.0,237.0,709.0,247.0,4.4271,<1H OCEAN
-118.37,33.88,21.0,966.0,172.0,417.0,158.0,5.5335,<1H OCEAN
-118.38,33.88,33.0,1313.0,244.0,561.0,217.0,5.2999,<1H OCEAN
-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,<1H OCEAN
-118.36,33.86,35.0,2126.0,434.0,1044.0,433.0,5.5456,<1H OCEAN
-118.37,33.87,23.0,1829.0,331.0,891.0,356.0,6.5755,<1H OCEAN
-118.39,33.87,19.0,3303.0,584.0,1329.0,569.0,7.521,<1H OCEAN
-118.38,33.86,29.0,2787.0,475.0,1182.0,444.0,6.7613,<1H OCEAN
-118.39,33.87,34.0,2395.0,469.0,1087.0,438.0,5.9683,<1H OCEAN
-118.43,33.86,34.0,358.0,87.0,162.0,84.0,7.1264,NEAR OCEAN
-118.4,33.88,42.0,1516.0,341.0,634.0,327.0,6.2356,<1H OCEAN
-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,<1H OCEAN
-118.39,33.86,24.0,2386.0,582.0,1152.0,568.0,4.8971,<1H OCEAN
