id,Amount_Requested,Loan_Purpose,Loan_Length,Status,Debt_To_Income_Ratio,Home_Ownership,FICO,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months
8291,3250,debt_consolidation,36 months,accepted,21.44,MORTGAGE,677.0,12.0,20564.0,0.0
100221,30000,debt_consolidation,60 months,accepted,21.92,RENT,687.0,11.0,61661.0,1.0
22790,21000,small_business,36 months,accepted,16.53,MORTGAGE,702.0,13.0,120538.0,0.0
93403,11000,debt_consolidation,36 months,pending,12.35,OWNER,737.0,6.0,12461.0,1.0
7687,5500,credit_card,36 months,accepted,19.86,MORTGAGE,752.0,15.0,10254.0,1.0
59279,15000,debt_consolidation,36 months,accepted,5.59,RENT,772.0,13.0,14290.0,1.0
32146,20000,debt_consolidation,60 months,accepted,17.49,MORTGAGE,672.0,17.0,39621.0,1.0
311,7200,debt_consolidation,36 months,accepted,17.0,MORTGAGE,762.0,4.0,9366.0,4.0
38432,4000,debt_consolidation,60 months,accepted,19.15,RENT,677.0,9.0,16543.0,2.0
59266,20000,debt_consolidation,36 months,accepted,11.01,MORTGAGE,732.0,13.0,28324.0,2.0
75012,15000,credit_card,36 months,accepted,19.16,RENT,707.0,18.0,13830.0,0.0
4502,8000,credit_card,36 months,accepted,8.12,RENT,732.0,5.0,43799.0,2.0
21574,15000,credit_card,60 months,accepted,16.8,MORTGAGE,662.0,14.0,8587.0,2.0
93066,8000,debt_consolidation,36 months,accepted,11.59,RENT,687.0,7.0,4729.0,1.0
100114,20675,credit_card,36 months,accepted,23.12,MORTGAGE,712.0,12.0,8393.0,1.0
92036,30000,credit_card,60 months,accepted,16.99,MORTGAGE,697.0,10.0,33770.0,0.0
21190,12000,debt_consolidation,36 months,accepted,13.31,MORTGAGE,742.0,8.0,9993.0,2.0
30864,5000,wedding,36 months,accepted,21.33,RENT,697.0,7.0,23818.0,0.0
68722,4750,home_improvement,36 months,accepted,0.56,OWNER,762.0,2.0,767.0,0.0
57199,6500,credit_card,36 months,pending,24.97,OWNER,682.0,7.0,6948.0,0.0
30560,21600,major_purchase,36 months,accepted,9.4,MORTGAGE,722.0,16.0,43362.0,0.0
3656,1900,home_improvement,36 months,accepted,23.29,MORTGAGE,672.0,9.0,24209.0,2.0
45245,6000,house,36 months,accepted,6.68,RENT,712.0,9.0,20592.0,0.0
45994,8500,credit_card,36 months,accepted,13.67,RENT,722.0,11.0,15284.0,0.0
60625,9250,debt_consolidation,36 months,accepted,29.46,MORTGAGE,687.0,10.0,5440.0,0.0
33630,1875,credit_card,36 months,accepted,18.83,RENT,677.0,8.0,5342.0,2.0
102314,2500,educational,36 months,accepted,3.78,MORTGAGE,677.0,4.0,1548.0,3.0
2386,10000,car,36 months,accepted,5.59,RENT,692.0,6.0,2432.0,1.0
30138,25000,debt_consolidation,60 months,accepted,17.97,MORTGAGE,732.0,10.0,22566.0,1.0
28764,5000,debt_consolidation,60 months,accepted,11.29,MORTGAGE,712.0,5.0,1073.0,2.0
12007,6000,major_purchase,60 months,accepted,20.85,MORTGAGE,697.0,10.0,10932.0,2.0
9061,10000,debt_consolidation,36 months,accepted,12.24,RENT,682.0,4.0,13667.0,0.0
79907,5375,debt_consolidation,36 months,accepted,20.93,RENT,732.0,7.0,5640.0,0.0
17217,19000,debt_consolidation,60 months,accepted,22.41,RENT,702.0,5.0,23016.0,1.0
3893,5500,credit_card,36 months,accepted,17.94,RENT,697.0,8.0,5668.0,3.0
52929,10000,debt_consolidation,36 months,accepted,18.15,RENT,702.0,10.0,16894.0,0.0
10205,8800,major_purchase,60 months,accepted,2.88,MORTGAGE,742.0,3.0,607.0,0.0
13809,9500,credit_card,60 months,accepted,24.88,RENT,707.0,6.0,14621.0,2.0
16035,12000,debt_consolidation,36 months,accepted,9.49,MORTGAGE,767.0,20.0,11686.0,0.0
43936,16500,credit_card,36 months,accepted,11.05,MORTGAGE,727.0,8.0,17247.0,2.0
36217,25000,debt_consolidation,60 months,accepted,13.42,MORTGAGE,757.0,5.0,18591.0,0.0
91571,24000,debt_consolidation,36 months,accepted,16.24,RENT,702.0,8.0,29098.0,1.0
16414,7000,major_purchase,36 months,accepted,13.94,RENT,692.0,5.0,1364.0,2.0
37386,1200,other,36 months,accepted,24.12,RENT,662.0,2.0,0.0,3.0
96208,24175,home_improvement,36 months,accepted,7.66,RENT,712.0,8.0,4681.0,1.0
52255,2800,credit_card,36 months,accepted,17.16,RENT,722.0,12.0,5182.0,0.0
33923,4000,car,60 months,accepted,13.17,RENT,707.0,6.0,5915.0,0.0
93139,10000,debt_consolidation,36 months,accepted,10.88,MORTGAGE,667.0,6.0,24924.0,0.0
60943,7125,debt_consolidation,36 months,accepted,4.95,RENT,712.0,6.0,5015.0,1.0
797,10000,other,36 months,pending,6.25,MORTGAGE,752.0,10.0,3248.0,0.0
98156,10000,credit_card,36 months,accepted,5.3,RENT,697.0,5.0,9620.0,1.0
61906,4400,debt_consolidation,36 months,accepted,21.51,RENT,672.0,8.0,5707.0,1.0
85861,10000,debt_consolidation,36 months,accepted,11.52,RENT,712.0,7.0,9817.0,1.0
98601,9450,credit_card,36 months,accepted,33.62,RENT,702.0,17.0,14246.0,0.0
58433,3500,other,36 months,accepted,1.83,MORTGAGE,767.0,4.0,6944.0,0.0
40639,24000,home_improvement,60 months,accepted,21.59,MORTGAGE,727.0,17.0,42996.0,0.0
31995,11750,debt_consolidation,36 months,accepted,10.3,RENT,702.0,6.0,5613.0,0.0
60151,30000,home_improvement,36 months,pending,2.21,MORTGAGE,767.0,7.0,4454.0,3.0
60695,12000,debt_consolidation,36 months,accepted,27.32,MORTGAGE,667.0,18.0,62069.0,0.0
88646,13000,debt_consolidation,36 months,accepted,17.99,MORTGAGE,697.0,14.0,10723.0,3.0
103384,5000,educational,36 months,accepted,11.21,RENT,712.0,4.0,1575.0,4.0
87526,15000,debt_consolidation,36 months,accepted,16.15,RENT,702.0,15.0,24563.0,1.0
20799,16000,major_purchase,60 months,pending,6.8,MORTGAGE,747.0,10.0,1132.0,2.0
24675,12000,home_improvement,60 months,accepted,13.91,MORTGAGE,707.0,7.0,3923.0,2.0
85918,10050,debt_consolidation,36 months,pending,7.97,OTHER,677.0,8.0,24281.0,0.0
25786,35000,major_purchase,60 months,accepted,22.74,MORTGAGE,762.0,13.0,13651.0,1.0
76078,30000,debt_consolidation,60 months,accepted,30.56,RENT,687.0,12.0,29756.0,0.0
6363,24250,debt_consolidation,36 months,pending,21.9,OWNER,742.0,15.0,100842.0,1.0
40971,16000,credit_card,36 months,accepted,6.07,RENT,792.0,8.0,26635.0,1.0
3755,9000,debt_consolidation,36 months,pending,23.75,RENT,677.0,7.0,15149.0,1.0
12350,17000,car,60 months,accepted,17.91,MORTGAGE,752.0,9.0,10324.0,3.0
17,5400,educational,36 months,accepted,3.0,RENT,762.0,4.0,1321.0,0.0
79041,12000,debt_consolidation,36 months,accepted,26.96,RENT,692.0,15.0,6038.0,0.0
57986,2000,debt_consolidation,36 months,accepted,8.64,RENT,672.0,5.0,4595.0,2.0
40027,24000,other,36 months,pending,19.53,RENT,712.0,5.0,21377.0,0.0
80804,16800,debt_consolidation,60 months,accepted,13.55,MORTGAGE,662.0,12.0,12179.0,1.0
62160,3000,credit_card,36 months,accepted,22.87,RENT,662.0,9.0,7648.0,3.0
39128,3500,major_purchase,36 months,pending,5.36,MORTGAGE,667.0,6.0,11616.0,0.0
22200,4000,home_improvement,36 months,accepted,20.92,MORTGAGE,727.0,4.0,594.0,0.0
68824,16000,debt_consolidation,36 months,pending,32.91,OWNER,697.0,10.0,24134.0,1.0
21164,8800,debt_consolidation,60 months,accepted,13.89,RENT,687.0,5.0,7794.0,2.0
67672,19725,debt_consolidation,36 months,accepted,6.46,MORTGAGE,757.0,9.0,16173.0,3.0
42953,19750,debt_consolidation,36 months,accepted,24.14,MORTGAE,682.0,12.0,33368.0,2.0
18017,19750,debt_consolidation,60 months,accepted,14.85,RENT,672.0,4.0,1948.0,1.0
17955,10000,home_improvement,36 months,accepted,1.69,MORTGAGE,697.0,3.0,5624.0,0.0
1034,5000,debt_consolidation,36 months,accepted,1.92,RENT,732.0,13.0,814.0,0.0
62763,9600,debt_consolidation,36 months,accepted,3.82,RENT,762.0,7.0,1039.0,1.0
65518,30000,debt_consolidation,60 months,accepted,15.32,MORTGAGE,707.0,12.0,24124.0,2.0
39131,7000,credit_card,36 months,accepted,15.11,RENT,687.0,15.0,16049.0,2.0
54010,8400,debt_consolidation,36 months,pending,7.82,RENT,722.0,7.0,4282.0,1.0
66459,5600,debt_consolidation,36 months,accepted,25.29,RENT,677.0,8.0,17471.0,1.0
9839,20000,car,60 months,accepted,12.51,MORTGAGE,792.0,9.0,5213.0,0.0
56271,15000,vacation,36 months,accepted,3.41,RENT,722.0,5.0,3338.0,0.0
13609,17500,debt_consolidation,60 months,accepted,23.03,RENT,737.0,6.0,17734.0,0.0
51025,32400,home_improvement,60 months,accepted,1.28,MORTGAGE,792.0,4.0,7.0,0.0
80125,12000,debt_consolidation,36 months,accepted,10.84,RENT,687.0,11.0,20601.0,0.0
104069,10000,other,36 months,accepted,16.4,RENT,682.0,3.0,13398.0,4.0
9162,12300,debt_consolidation,36 months,accepted,22.14,MORTGAGE,747.0,18.0,10666.0,2.0
93455,15000,credit_card,36 months,accepted,15.51,MORTGAGE,692.0,9.0,15207.0,0.0
102308,5000,debt_consolidation,36 months,accepted,20.76,RENT,687.0,14.0,14536.0,4.0
86201,20000,credit_card,36 months,accepted,14.87,RENT,697.0,17.0,34115.0,0.0
72515,21725,credit_card,36 months,accepted,29.11,MORTGAGE,697.0,15.0,68397.0,2.0
23214,5000,car,60 months,accepted,9.28,RENT,737.0,6.0,3448.0,0.0
86134,10300,debt_consolidation,36 months,accepted,33.37,MORTGAGE,717.0,19.0,12475.0,0.0
70024,14400,debt_consolidation,36 months,accepted,18.84,MORTGAGE,662.0,7.0,10042.0,3.0
31014,15000,credit_card,36 months,accepted,14.92,RENT,682.0,11.0,20270.0,1.0
89438,35000,credit_card,60 months,pending,22.38,MORTGAGE,692.0,12.0,46937.0,0.0
80444,7000,debt_consolidation,36 months,accepted,11.53,MORTGAGE,677.0,11.0,6658.0,2.0
34262,12500,debt_consolidation,60 months,accepted,13.87,RENT,697.0,7.0,11439.0,3.0
79308,18000,debt_consolidation,36 months,accepted,10.08,RENT,707.0,13.0,17773.0,0.0
3162,6000,debt_consolidation,36 months,accepted,9.77,RENT,697.0,13.0,15377.0,1.0
42828,16000,credit_card,36 months,pending,14.85,RENT,727.0,7.0,14431.0,0.0
72220,35000,debt_consolidation,60 months,accepted,15.95,MORTGAGE,677.0,8.0,11229.0,1.0
51394,10000,home_improvement,36 months,accepted,3.16,RENT,737.0,13.0,5643.0,0.0
69651,21000,credit_card,60 months,accepted,25.87,RENT,677.0,25.0,17811.0,1.0
54274,8000,home_improvement,36 months,accepted,7.9,MORTGAGE,707.0,6.0,7419.0,1.0
37228,33600,debt_consolidation,60 months,accepted,13.56,MORTGAGE,697.0,12.0,17285.0,0.0
2178,11050,debt_consolidation,36 months,accepted,15.47,RENT,677.0,12.0,27780.0,1.0
76450,16000,debt_consolidation,36 months,accepted,19.0,MORTGAGE,697.0,16.0,43692.0,1.0
37585,15000,credit_card,60 months,accepted,17.21,RENT,732.0,4.0,13115.0,1.0
73523,12000,debt_consolidation,36 months,accepted,13.53,MORTGAGE,687.0,13.0,12968.0,1.0
103275,4000,house,36 months,accepted,4.76,RENT,672.0,4.0,2381.0,5.0
45094,12000,other,36 months,accepted,19.89,RENT,662.0,8.0,8923.0,0.0
18688,12000,debt_consolidation,36 months,accepted,11.92,MORTGAGE,692.0,16.0,8987.0,0.0
27095,7500,home_improvement,36 months,accepted,22.26,MORTGAGE,787.0,11.0,2160.0,0.0
14887,24000,credit_card,36 months,accepted,14.41,MORTGAGE,787.0,10.0,33122.0,0.0
74945,16000,debt_consolidation,36 months,accepted,19.92,RENT,692.0,11.0,10915.0,1.0
48854,12200,credit_card,60 months,accepted,9.12,RENT,697.0,9.0,17282.0,0.0
82729,12000,debt_consolidation,36 months,accepted,11.93,RENT,712.0,13.0,14986.0,0.0
89068,12000,debt_consolidation,36 months,accepted,25.86,OWNER,667.0,9.0,10310.0,0.0
31343,9800,debt_consolidation,36 months,accepted,14.44,MORTGAGE,767.0,5.0,11466.0,0.0
11258,7000,debt_consolidation,36 months,accepted,11.39,MORTGAGE,672.0,11.0,5537.0,1.0
32181,10000,moving,36 months,accepted,2.18,RENT,722.0,3.0,5623.0,0.0
62270,10000,credit_card,36 months,accepted,19.38,MORTGAGE,712.0,9.0,24598.0,1.0
29653,17000,debt_consolidation,60 months,accepted,12.69,MORTGAGE,747.0,17.0,11677.0,2.0
57430,18000,debt_consolidation,60 months,accepted,16.04,MORTGAGE,677.0,14.0,14878.0,3.0
840,15600,debt_consolidation,36 months,accepted,6.65,MORTGAGE,682.0,14.0,20237.0,3.0
1439,16750,credit_card,36 months,pending,24.75,RENT,722.0,6.0,28116.0,1.0
74632,7200,debt_consolidation,36 months,accepted,18.61,OWNER,682.0,8.0,9849.0,0.0
30753,1500,other,36 months,accepted,20.6,MORTGAGE,692.0,15.0,38176.0,1.0
79198,13600,credit_card,36 months,accepted,20.94,MORTGAGE,687.0,15.0,17117.0,0.0
48489,30000,debt_consolidation,60 months,accepted,11.24,RENT,672.0,12.0,41592.0,0.0
98141,10000,debt_consolidation,36 months,accepted,26.32,RENT,682.0,6.0,17543.0,1.0
103353,10000,debt_consolidation,36 months,accepted,13.98,MORTGAE,732.0,8.0,6639.0,4.0
37906,10000,debt_consolidation,36 months,accepted,5.98,MORTGAGE,697.0,5.0,9005.0,0.0
3178,7000,car,36 months,accepted,22.32,MORTGAGE,702.0,13.0,15394.0,1.0
33208,4700,renewable_energy,36 months,accepted,10.65,RENT,762.0,3.0,2297.0,0.0
32809,21200,debt_consolidation,36 months,accepted,25.23,MORTGAGE,722.0,18.0,7252.0,0.0
80071,15000,debt_consolidation,36 months,accepted,14.49,RENT,667.0,12.0,10679.0,1.0
22637,2800,debt_consolidation,36 months,accepted,0.0,MORTGAE,682.0,3.0,0.0,2.0
103450,15000,wedding,36 months,accepted,13.75,MORTGAE,702.0,11.0,8014.0,4.0
91807,24925,debt_consolidation,60 months,accepted,24.8,MORTGAGE,737.0,20.0,19245.0,0.0
34367,15000,debt_consolidation,36 months,accepted,20.7,OWNER,707.0,20.0,25464.0,0.0
33046,9100,house,36 months,accepted,14.66,MORTGAGE,782.0,18.0,4315.0,1.0
79981,12000,credit_card,36 months,accepted,22.98,RENT,692.0,7.0,13234.0,0.0
63703,16250,other,60 months,pending,11.67,OWNER,662.0,10.0,16444.0,0.0
86783,25000,debt_consolidation,60 months,accepted,10.08,RENT,717.0,12.0,14631.0,2.0
90684,30000,debt_consolidation,36 months,accepted,7.25,MORTGAGE,662.0,8.0,19430.0,0.0
1316,4800,credit_card,36 months,accepted,13.19,MORTGAGE,682.0,21.0,44198.0,0.0
54430,3000,major_purchase,36 months,accepted,14.93,RENT,682.0,13.0,8682.0,0.0
4691,17000,debt_consolidation,36 months,accepted,15.8,MORTGAGE,717.0,9.0,21441.0,1.0
8716,12000,debt_consolidation,36 months,accepted,21.81,MORTGAGE,682.0,10.0,11074.0,3.0
88420,27575,home_improvement,60 months,accepted,10.61,MORTGAGE,672.0,16.0,25980.0,1.0
73164,5000,credit_card,36 months,accepted,21.47,RENT,717.0,4.0,12841.0,0.0
59593,9000,debt_consolidation,36 months,accepted,12.67,RENT,682.0,13.0,11103.0,0.0
12157,12000,car,60 months,accepted,20.76,MORTGAGE,732.0,15.0,21583.0,2.0
57551,16500,debt_consolidation,36 months,accepted,27.23,RENT,762.0,11.0,8176.0,1.0
2768,18000,debt_consolidation,36 months,accepted,22.3,MORTGAGE,747.0,16.0,23518.0,2.0
34282,30000,debt_consolidation,60 months,accepted,4.47,MORTGAGE,722.0,7.0,9249.0,0.0
55478,30000,debt_consolidation,60 months,accepted,10.8,RENT,707.0,12.0,9121.0,0.0
3362,10000,debt_consolidation,36 months,accepted,24.47,RENT,682.0,16.0,10193.0,0.0
88001,12000,credit_card,36 months,accepted,9.33,MORTGAGE,677.0,11.0,22312.0,1.0
74388,10000,other,36 months,accepted,13.11,RENT,712.0,17.0,11724.0,0.0
46215,3800,debt_consolidation,36 months,accepted,22.58,RENT,672.0,11.0,13883.0,1.0
98493,18775,debt_consolidation,36 months,accepted,25.33,MORTGAGE,717.0,20.0,27573.0,0.0
79371,7200,debt_consolidation,36 months,accepted,20.48,RENT,672.0,14.0,4539.0,1.0
31004,25450,credit_card,60 months,accepted,26.38,RENT,722.0,13.0,31828.0,2.0
14434,6000,small_business,36 months,accepted,20.59,OWNER,707.0,18.0,21440.0,0.0
28732,8000,home_improvement,36 months,pending,9.59,MORTGAGE,762.0,6.0,4938.0,0.0
41109,10000,debt_consolidation,36 months,pending,16.61,MORTGAGE,677.0,15.0,6418.0,2.0
41813,4800,other,60 months,accepted,22.38,RENT,697.0,7.0,4147.0,2.0
75793,7000,debt_consolidation,36 months,accepted,12.49,RENT,677.0,12.0,10513.0,0.0
87367,9975,debt_consolidation,36 months,accepted,7.13,MORTGAE,722.0,17.0,9773.0,2.0
59735,30075,debt_consolidation,60 months,accepted,21.54,MORTGAGE,682.0,17.0,20976.0,1.0
28642,10000,major_purchase,36 months,accepted,17.08,MORTGAGE,712.0,9.0,92399.0,0.0
80359,30000,debt_consolidation,60 months,accepted,10.97,MORTGAGE,752.0,8.0,10787.0,0.0
96479,16000,debt_consolidation,60 months,accepted,8.44,RENT,697.0,9.0,15200.0,0.0
66710,21200,credit_card,36 months,accepted,30.62,RENT,677.0,15.0,17250.0,0.0
12150,6500,other,36 months,accepted,1.5,MORTGAGE,807.0,5.0,269.0,0.0
59160,19000,debt_consolidation,36 months,accepted,16.43,RENT,727.0,10.0,22033.0,1.0
2148,6500,debt_consolidation,36 months,pending,8.57,RENT,722.0,8.0,9317.0,1.0
100595,1500,other,36 months,accepted,13.59,RENT,687.0,7.0,4747.0,1.0
74460,24000,debt_consolidation,60 months,pending,25.07,MORTGAGE,662.0,21.0,9733.0,3.0
81422,20000,debt_consolidation,36 months,accepted,17.36,RENT,677.0,9.0,31870.0,2.0
39548,10000,credit_card,36 months,accepted,5.88,MORTGAGE,697.0,5.0,8899.0,2.0
338,10000,credit_card,36 months,accepted,0.33,RENT,732.0,5.0,45.0,0.0
71492,10000,debt_consolidation,60 months,accepted,15.82,RENT,797.0,5.0,11319.0,1.0
39989,9000,debt_consolidation,60 months,accepted,15.74,MORTGAGE,672.0,9.0,5015.0,0.0
7558,4200,debt_consolidation,36 months,accepted,7.49,MORTGAGE,687.0,12.0,4898.0,1.0
77844,6625,debt_consolidation,36 months,accepted,33.43,RENT,667.0,13.0,11369.0,0.0
36497,15000,house,36 months,accepted,4.32,MORTGAGE,682.0,6.0,113.0,3.0
33013,3825,debt_consolidation,36 months,accepted,24.68,RENT,672.0,8.0,4560.0,1.0
15538,4200,home_improvement,36 months,pending,15.83,MORTGAGE,702.0,8.0,7167.0,0.0
101027,17325,credit_card,36 months,accepted,18.28,MORTGAGE,727.0,17.0,11327.0,0.0
79542,25000,debt_consolidation,60 months,accepted,27.56,MORTGAGE,722.0,11.0,15210.0,3.0
25800,8000,debt_consolidation,36 months,accepted,18.72,RENT,697.0,4.0,20802.0,0.0
87287,12000,debt_consolidation,36 months,accepted,12.36,RENT,767.0,12.0,4117.0,1.0
33228,5000,credit_card,36 months,accepted,15.74,RENT,767.0,11.0,4557.0,0.0
27391,14000,debt_consolidation,36 months,accepted,16.84,RENT,752.0,4.0,25.0,0.0
49367,30000,debt_consolidation,36 months,accepted,17.9,RENT,662.0,13.0,28012.0,2.0
93501,10750,debt_consolidation,36 months,accepted,6.04,OWNER,767.0,5.0,4693.0,0.0
32119,24000,home_improvement,60 months,accepted,15.54,MORTGAGE,742.0,24.0,56984.0,0.0
70177,10000,debt_consolidation,36 months,accepted,19.98,MORTGAGE,672.0,7.0,6458.0,0.0
77324,16550,debt_consolidation,36 months,accepted,32.56,MORTGAGE,677.0,15.0,12163.0,1.0
31805,3300,home_improvement,36 months,accepted,11.04,MORTGAGE,742.0,9.0,11144.0,0.0
84318,8000,debt_consolidation,36 months,pending,21.0,OWNER,677.0,12.0,7498.0,0.0
27415,35000,debt_consolidation,60 months,accepted,16.84,RENT,747.0,5.0,39934.0,0.0
40866,14000,debt_consolidation,36 months,pending,24.53,RENT,722.0,7.0,21214.0,1.0
91596,18000,debt_consolidation,60 months,accepted,5.3,MORTGAGE,757.0,8.0,5211.0,1.0
25235,10000,other,60 months,accepted,17.8,RENT,722.0,8.0,3822.0,2.0
32747,3600,vacation,36 months,accepted,13.45,RENT,672.0,8.0,51176.0,1.0
17370,12000,home_improvement,36 months,accepted,2.25,MORTGAGE,767.0,12.0,5193.0,0.0
71470,4200,other,60 months,accepted,28.8,RENT,662.0,16.0,7728.0,3.0
5062,4200,educational,36 months,accepted,15.28,RENT,667.0,11.0,15578.0,0.0
28205,11200,debt_consolidation,60 months,pending,6.3,RENT,662.0,12.0,7952.0,2.0
28976,15000,debt_consolidation,36 months,accepted,7.68,RENT,677.0,10.0,15821.0,0.0
25084,12100,small_business,36 months,accepted,24.78,RENT,757.0,10.0,1642.0,1.0
14156,14000,vacation,60 months,accepted,10.2,RENT,717.0,8.0,3449.0,0.0
25665,4900,home_improvement,36 months,accepted,6.64,MORTGAGE,772.0,5.0,3455.0,1.0
83794,19200,credit_card,36 months,accepted,29.58,OWNER,717.0,11.0,29797.0,0.0
52698,8500,debt_consolidation,36 months,accepted,6.58,MORTGAGE,707.0,10.0,3432.0,0.0
7255,12000,educational,36 months,accepted,14.79,RENT,762.0,8.0,1357.0,0.0
44426,21000,credit_card,60 months,accepted,13.87,MORTGAGE,682.0,10.0,17008.0,1.0
24464,35000,home_improvement,60 months,accepted,6.39,MORTGAGE,717.0,7.0,3936.0,0.0
86039,10000,credit_card,36 months,accepted,15.6,OWNER,687.0,6.0,4734.0,0.0
23944,10000,car,60 months,accepted,8.93,RENT,687.0,4.0,37.0,1.0
86982,12000,debt_consolidation,36 months,accepted,9.44,OWNER,662.0,12.0,9561.0,0.0
28231,12000,debt_consolidation,60 months,pending,6.79,RENT,722.0,11.0,5934.0,0.0
13795,4000,moving,36 months,accepted,23.52,RENT,757.0,6.0,627.0,1.0
70193,20000,debt_consolidation,60 months,pending,24.78,MORTGAGE,677.0,12.0,33166.0,0.0
47862,24375,debt_consolidation,36 months,accepted,13.64,MORTGAGE,697.0,16.0,35461.0,0.0
1336,7500,other,36 months,pending,4.86,RENT,752.0,10.0,8575.0,1.0
51954,9550,debt_consolidation,36 months,accepted,14.33,MORTGAGE,702.0,8.0,9128.0,0.0
49851,25000,debt_consolidation,60 months,accepted,9.59,RENT,692.0,6.0,17946.0,0.0
5468,3600,debt_consolidation,36 months,accepted,1.58,MORTGAGE,692.0,6.0,12135.0,3.0
21651,10000,debt_consolidation,36 months,accepted,20.15,RENT,702.0,3.0,924.0,0.0
59355,20000,debt_consolidation,36 months,pending,11.12,RENT,792.0,8.0,12632.0,0.0
52708,35000,home_improvement,36 months,accepted,9.3,MORTGAGE,742.0,7.0,4421.0,1.0
45529,12000,credit_card,36 months,accepted,7.24,MORTGAE,712.0,10.0,31489.0,1.0
102356,5600,other,36 months,accepted,20.6,RENT,657.0,7.0,2166.0,2.0
60190,20000,debt_consolidation,36 months,accepted,8.38,MORTGAGE,752.0,11.0,14621.0,2.0
91073,18000,debt_consolidation,36 months,accepted,26.08,MORTGAGE,712.0,14.0,23378.0,0.0
13378,8000,debt_consolidation,36 months,accepted,4.4,MORTGAE,767.0,5.0,2783.0,0.0
52665,4000,debt_consolidation,36 months,accepted,15.89,MORTGAGE,707.0,17.0,13745.0,1.0
33010,6000,small_business,36 months,accepted,18.86,RENT,717.0,9.0,4847.0,0.0
60968,15000,debt_consolidation,36 months,pending,13.34,MORTGAGE,672.0,9.0,17264.0,0.0
58987,20950,major_purchase,60 months,accepted,8.9,RENT,747.0,7.0,5680.0,1.0
50673,10625,debt_consolidation,36 months,accepted,22.35,MORTGAGE,727.0,15.0,15946.0,0.0
68284,9000,other,60 months,accepted,14.77,RENT,757.0,5.0,3135.0,0.0
4211,20000,debt_consolidation,36 months,accepted,23.52,MORTGAGE,747.0,11.0,24123.0,1.0
82804,25800,credit_card,36 months,accepted,18.99,RENT,717.0,7.0,31427.0,0.0
42421,10000,debt_consolidation,36 months,accepted,11.45,OWNER,762.0,20.0,10385.0,1.0
3025,12000,small_business,36 months,pending,11.07,RENT,717.0,7.0,17495.0,0.0
65055,18650,debt_consolidation,36 months,accepted,20.07,MORTGAGE,662.0,12.0,17740.0,0.0
76355,10000,credit_card,36 months,accepted,16.93,MORTGAGE,712.0,8.0,10830.0,2.0
